customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7268-WNTCP,1,False,True,True,62,True,False,2,False,False,False,False,False,False,2,False,0,20.45,1297.35,False
0824-VWDPO,0,False,False,False,45,True,True,1,True,True,False,False,False,True,1,False,0,96.75,4442.75,False
8409-WQJUX,0,False,False,False,25,False,False,0,False,False,True,True,True,True,1,False,2,54.2,1423.15,False
2578-JQPHZ,1,False,False,False,44,True,False,1,False,False,True,True,True,True,2,False,0,100.1,4378.35,False
3278-FSIXX,0,False,False,False,2,True,False,0,False,False,False,False,False,False,0,True,3,45.25,74.2,False
5813-UECBU,1,True,False,False,33,True,True,1,False,True,True,False,False,False,0,True,1,83.85,2716.3,True
0328-GRPMV,0,False,False,False,1,True,False,1,False,False,False,False,False,False,0,True,2,70.1,70.1,True
9746-UGFAC,0,False,False,False,22,True,False,2,False,False,False,False,False,False,1,False,0,20.85,450.65,False
2946-KIQSP,0,False,False,False,35,False,False,0,False,False,True,True,False,False,0,True,3,33.45,1175.85,False
0625-AFOHS,0,False,True,True,29,True,False,2,False,False,False,False,False,False,2,False,3,20.2,558.8,False
6726-WEXXK,1,True,True,False,27,True,True,1,True,False,True,False,False,False,1,True,2,85.9,2220.1,False
4636-OLWOE,1,False,False,True,54,True,False,0,False,True,True,True,False,False,1,True,2,61.0,3283.05,False
4342-HENTK,0,True,False,False,2,True,False,1,False,False,False,False,False,False,0,True,2,70.65,142.35,True
4685-ERGHK,1,False,False,False,57,True,True,1,False,False,False,False,True,False,1,True,2,86.9,4939.25,False
0885-HMGPY,1,False,False,False,62,True,True,0,True,True,True,True,False,False,2,False,0,69.4,4237.5,False
5003-OKNNK,0,False,True,True,15,True,False,2,False,False,False,False,False,False,1,False,1,20.35,335.95,False
4195-SMMNX,1,False,False,False,2,True,False,2,False,False,False,False,False,False,0,False,3,20.35,33.2,True
7208-PSIHR,0,False,True,False,70,True,True,1,False,False,True,True,True,True,2,True,0,104.3,7188.5,False
4012-ZTHBR,0,False,True,True,21,True,False,0,False,False,False,False,False,False,0,True,2,44.95,926.25,False
0489-WMEMG,0,False,False,True,23,True,False,0,False,False,False,True,False,False,1,True,2,49.45,1119.35,False
7435-ZNUYY,1,False,False,False,6,True,False,2,False,False,False,False,False,False,1,False,3,20.6,116.6,False
1354-YZFNB,1,False,True,True,4,True,False,2,False,False,False,False,False,False,2,False,1,19.55,68.8,False
6956-SMUCM,0,False,False,False,3,True,False,1,True,False,True,False,True,True,0,True,1,99.0,287.4,True
2985-FMWYF,0,False,False,False,23,True,True,1,False,False,False,False,True,True,0,True,2,93.5,2341.55,False
2812-ENYMO,1,False,False,False,26,False,False,0,True,False,False,True,True,True,1,False,1,54.55,1362.85,False
2717-HVIZY,0,False,False,True,8,True,False,2,False,False,False,False,False,False,0,False,3,20.05,163.6,False
3223-WZWJM,1,False,False,False,26,True,True,1,False,False,False,False,False,True,0,True,2,83.95,2254.2,True
3422-GALYP,1,False,False,False,2,True,True,1,False,True,False,False,False,False,0,True,2,79.45,145.15,False
9053-JZFKV,1,False,False,False,67,True,True,1,True,True,True,True,True,True,2,False,1,116.2,7752.3,True
2530-ENDWQ,0,False,True,False,71,True,True,1,False,False,False,False,True,True,2,True,0,93.7,6585.35,True
2890-WFBHU,0,False,False,False,59,True,True,0,True,True,True,True,False,True,1,False,1,79.85,4786.1,False
0327-WFZSY,1,False,True,True,39,True,True,1,False,False,True,False,True,True,1,False,2,100.0,3835.55,False
7977-HXJKU,1,False,False,True,21,True,False,2,False,False,False,False,False,False,2,False,3,19.6,397.0,False
6615-ZGEDR,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,19.7,19.7,True
7033-CLAMM,0,False,True,True,48,True,False,2,False,False,False,False,False,False,2,False,0,20.2,1027.25,False
4023-RTIQM,0,True,True,False,31,False,False,0,True,True,True,False,False,True,1,True,1,50.4,1580.1,False
0864-FVJNJ,0,False,True,True,64,True,True,1,True,True,True,True,True,True,1,False,2,113.35,7222.75,False
7356-IWLFW,1,False,True,True,46,True,True,1,False,True,False,False,False,False,0,True,0,80.0,3769.7,False
9541-PWTWO,0,False,False,False,52,True,True,0,False,False,True,True,True,True,2,True,0,80.95,4233.95,False
3967-VQOGC,0,False,True,True,67,True,True,2,False,False,False,False,False,False,2,True,3,24.9,1680.25,False
7872-RDDLZ,0,True,False,False,67,True,True,0,False,True,False,False,False,False,0,False,2,54.9,3725.5,False
9250-WYPLL,0,False,False,False,5,True,True,1,False,False,False,False,False,False,0,False,2,75.55,413.65,True
6308-CQRBU,0,False,True,False,71,True,True,1,False,True,True,True,True,True,2,False,2,109.25,7707.7,False
2754-XBHTB,0,False,False,False,9,True,False,1,False,False,False,False,True,False,0,True,0,77.65,714.15,True
1597-LHYNC,0,True,False,False,26,True,True,1,True,True,False,False,False,True,0,True,2,95.0,2497.2,True
0186-CAERR,1,False,False,False,71,True,True,1,True,True,True,True,True,True,1,True,0,116.3,8309.55,False
3043-SUDUA,0,False,False,False,32,True,False,2,False,False,False,False,False,False,0,False,0,19.9,601.55,False
5442-BHQNG,0,False,False,False,2,True,False,1,False,False,False,False,False,False,0,False,2,70.35,139.25,False
2169-RRLFW,0,False,True,False,71,True,True,2,False,False,False,False,False,False,2,False,1,25.6,1888.25,False
5872-OEQNH,0,False,False,False,60,False,False,0,True,False,True,False,False,True,1,True,2,44.45,2773.9,False
3162-KKZXO,0,True,False,False,55,True,True,1,False,False,True,False,True,True,1,True,2,100.15,5409.75,False
7055-VKGDA,1,False,False,False,54,True,False,1,True,True,False,True,True,True,1,True,1,105.4,5643.4,True
0754-UKWQP,1,False,False,False,2,True,False,1,False,False,True,False,True,True,0,True,2,95.85,197.7,True
8873-GLDMH,0,False,False,False,6,True,True,1,False,False,False,False,False,False,0,True,3,73.85,401.3,False
5696-JVVQY,0,False,True,True,48,True,False,0,True,True,True,False,False,True,2,True,1,70.1,3238.4,False
8946-BFWSG,1,False,True,True,63,True,True,2,False,False,False,False,False,False,2,False,3,25.25,1573.05,False
7493-TPUWZ,1,False,False,False,1,True,True,1,False,True,False,False,False,False,0,True,2,79.15,79.15,True
0547-HURJB,1,False,False,True,12,True,False,2,False,False,False,False,False,False,0,False,1,21.05,235.8,False
8904-OPDCK,1,True,True,False,54,False,False,0,False,False,False,False,False,False,0,True,0,24.95,1364.75,False
8845-LWKGE,0,False,True,True,30,True,False,0,False,False,True,True,True,False,1,True,2,64.5,1985.15,False
1577-HKTFG,0,False,True,False,30,True,False,2,False,False,False,False,False,False,0,False,0,19.65,655.85,True
8752-STIVR,0,False,False,False,4,True,False,1,False,False,False,False,True,False,0,True,2,79.0,303.15,True
0691-NIKRI,0,False,False,False,40,True,True,1,False,False,True,True,True,True,1,True,1,105.95,4335.2,False
5022-JNQEQ,0,False,True,True,9,True,False,1,False,False,False,True,False,False,0,True,2,75.85,647.5,False
4558-FANTW,0,False,True,True,17,True,False,1,True,False,False,True,True,False,0,False,2,91.85,1574.45,True
3249-VHRIP,0,False,False,False,62,False,False,0,False,True,True,False,False,True,2,True,1,43.6,2748.7,False
3736-BLEPA,1,False,False,False,28,True,False,1,False,True,False,True,True,False,1,True,0,91.25,2483.65,False
4701-LKOZD,0,False,False,False,70,True,True,0,True,True,True,True,True,True,2,False,1,89.75,6367.2,False
6603-QWSPR,0,False,False,False,46,True,False,1,False,True,True,True,True,True,2,True,0,104.4,4904.2,False
9921-QFQUL,0,False,True,False,23,True,True,1,False,False,True,False,False,True,0,False,3,90.15,2044.95,False
1929-ZCBHE,1,False,True,True,47,False,False,0,True,False,True,True,False,False,1,False,2,40.3,1794.8,False
4378-MYPGO,1,False,True,True,68,True,False,1,True,True,True,False,True,True,2,True,0,105.25,7173.15,False
8651-ENBZX,0,True,False,False,60,True,True,1,False,False,True,True,True,True,1,True,2,106.0,6441.4,True
4129-LYCOI,0,False,False,True,67,True,True,1,False,True,False,True,True,True,2,True,2,104.0,7039.05,False
7798-JVXYM,0,False,False,False,14,True,False,0,False,False,False,True,True,True,0,True,2,69.65,921.4,False
8647-SDTWQ,1,False,True,True,57,True,True,1,False,False,False,False,False,False,0,True,2,74.3,4018.35,False
2696-ECXKC,0,False,True,True,55,True,True,1,True,False,False,False,True,True,1,False,3,100.9,5448.6,False
2081-KJSQF,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,True,3,20.25,20.25,False
7623-TRNQN,1,False,False,True,1,True,False,0,False,False,False,True,False,False,0,True,3,49.9,49.9,True
3323-CPBWR,1,False,False,False,23,True,True,1,False,False,True,True,True,False,0,True,1,96.9,2085.45,False
9330-IJWIO,0,False,False,False,13,True,True,1,True,False,False,False,True,True,0,True,2,100.35,1358.85,True
3384-CTMSF,1,False,True,False,47,True,True,1,False,True,True,False,True,True,0,True,2,104.1,5135.15,False
0902-RFHOF,1,False,False,False,38,True,False,2,False,False,False,False,False,False,1,False,3,20.1,730.1,False
9286-DOJGF,0,True,True,False,38,True,True,1,False,False,False,False,False,False,0,True,0,74.95,2869.85,True
6048-QBXKL,0,True,False,False,2,True,True,0,False,True,False,False,False,False,0,True,1,56.55,118.25,False
9661-MHUMO,1,True,True,True,1,True,False,0,False,False,False,True,False,False,0,True,1,49.25,49.25,True
7718-RXDGG,1,False,True,False,15,True,False,1,False,False,False,False,False,False,0,True,0,68.6,1108.6,False
1025-FALIX,0,False,False,False,26,True,False,1,False,False,False,False,False,False,0,True,1,69.05,1815.65,False
3451-VAWLI,0,False,True,True,35,True,False,2,False,False,False,False,False,False,2,False,1,19.7,730.4,False
3407-QGWLG,1,False,False,True,3,True,False,2,False,False,False,False,False,False,0,True,3,20.05,75.45,False
1842-EZJMK,1,False,True,True,50,True,True,1,False,True,False,True,True,True,0,False,2,103.7,5071.05,True
2347-WKKAE,1,False,True,False,42,True,True,1,True,False,True,False,False,True,0,True,2,94.4,4014.6,False
8735-DCXNF,1,False,True,False,10,True,False,0,True,False,False,True,False,False,0,True,1,54.95,568.85,False
3214-IYUUQ,0,False,True,False,61,True,False,1,True,True,False,True,False,True,1,False,0,93.7,5860.7,False
1936-UAFEH,0,False,False,False,68,True,True,1,True,True,False,True,True,True,2,False,1,110.25,7279.35,False
3587-PMCOY,1,False,False,False,10,True,False,1,True,False,True,False,True,True,1,True,2,98.9,1064.95,False
8079-XRJRS,1,False,True,False,65,True,True,1,True,True,True,False,False,False,1,False,2,89.75,5769.6,True
1027-LKKQQ,0,False,True,True,72,True,False,0,True,False,True,True,True,True,2,True,0,80.45,5886.85,False
7148-XZPHA,1,False,True,True,55,True,False,1,False,True,False,True,False,False,0,False,2,79.4,4238.45,False
8073-IJDCM,0,False,False,False,1,True,False,2,False,False,False,False,False,False,0,True,3,20.3,20.3,True
5309-TAIKL,0,False,False,False,7,True,False,0,False,False,True,True,False,True,0,False,0,62.8,418.3,False
6856-RAURS,0,False,False,False,2,True,True,1,False,False,False,False,False,False,0,True,3,74.9,136.05,False
8778-LMWTJ,0,False,False,False,9,True,False,1,True,False,False,False,False,False,0,True,2,74.85,708.2,False
9717-IOAAF,1,False,False,True,27,True,True,2,False,False,False,False,False,False,2,True,1,25.85,788.55,False
8884-ADFVN,1,True,True,False,7,True,True,1,False,False,True,False,True,True,0,True,2,101.95,700.85,True
2845-KDHVX,0,False,True,False,64,True,False,0,False,True,True,True,False,True,2,True,3,68.3,4378.8,False
0848-SOMKO,1,False,False,False,70,False,False,0,True,False,True,True,False,True,2,False,0,48.4,3442.8,False
2720-WGKHP,1,True,False,False,2,True,True,1,False,False,False,False,True,True,0,True,2,94.0,181.7,True
6734-FQAJX,1,True,False,False,67,True,False,1,True,True,False,True,True,True,2,True,2,105.05,7171.7,False
2869-ADAWR,0,False,False,False,45,True,True,1,False,True,False,False,True,False,0,True,1,89.3,4016.85,True
1535-VTJOQ,0,False,False,False,24,True,True,2,False,False,False,False,False,False,2,False,1,25.15,553.0,False
6368-TZZDT,1,False,True,True,4,True,False,2,False,False,False,False,False,False,2,False,1,19.5,96.85,False
0943-ZQPXH,1,False,True,True,44,True,False,1,False,False,True,False,True,True,0,True,0,92.95,4122.9,False
1293-BSEUN,0,False,True,True,72,True,False,2,False,False,False,False,False,False,2,True,3,20.7,1482.3,False
9894-EZEWG,0,False,False,False,1,True,False,1,False,True,False,False,False,False,0,True,1,74.3,74.3,True
1302-TPUBN,1,False,False,False,66,True,False,2,False,False,False,False,False,False,2,False,0,19.35,1240.8,False
7851-FLGGQ,1,False,False,False,1,False,False,0,False,True,False,True,False,True,0,True,3,44.65,44.65,True
0637-UBJRP,1,False,True,True,13,True,False,1,True,False,False,False,False,True,0,False,2,84.05,1095.3,True
0940-OUQEC,1,False,False,False,10,True,True,1,False,True,False,False,False,False,0,True,0,80.7,788.8,True
2378-VTKDH,1,True,True,False,65,True,True,1,False,True,True,False,True,True,0,True,2,104.35,6578.55,False
0927-CNGRH,1,False,False,True,1,True,False,2,False,False,False,False,False,False,0,False,3,19.55,19.55,False
8608-OZTLB,1,False,True,True,38,True,False,0,True,True,True,True,True,False,1,False,2,74.05,2802.3,False
2335-GSODA,1,False,False,True,23,False,False,0,True,False,True,True,False,False,2,False,3,40.1,857.75,False
1952-DVVSW,0,False,True,False,10,True,False,2,False,False,False,False,False,False,1,False,3,20.1,184.4,False
0702-PGIBZ,1,False,False,True,4,True,True,1,False,True,False,False,True,True,0,True,2,101.7,364.55,True
6656-GULJQ,1,False,True,True,72,True,True,0,True,False,True,True,True,True,2,True,1,83.55,6093.3,False
9853-JFZDU,0,False,True,False,35,True,False,0,False,True,False,True,False,False,0,False,2,56.85,1861.1,False
1963-VAUKV,0,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,20.4,20.4,True
3777-XROBG,0,False,True,True,58,True,False,2,False,False,False,False,False,False,2,False,1,19.55,1079.65,False
6994-FGRHH,1,False,True,True,70,True,False,1,False,True,True,True,True,True,1,True,2,106.15,7475.1,False
4000-VGMQP,1,False,True,True,38,True,True,0,False,True,True,False,True,True,1,False,1,78.95,2862.55,False
3999-WRNGR,0,False,True,True,60,False,False,0,False,True,False,False,True,True,0,True,2,49.75,3069.45,False
3466-RITXD,1,False,False,False,26,True,True,1,True,True,False,False,True,False,0,True,1,92.4,2349.8,False
2680-XKKNJ,0,False,False,False,8,True,False,0,True,True,False,True,False,False,1,False,0,58.2,469.25,False
3058-HJCUY,1,False,True,True,41,True,True,1,False,False,True,True,True,True,1,True,2,102.6,4213.35,True
2974-GGUXS,0,True,True,False,36,True,True,1,False,True,False,False,True,False,0,True,1,91.95,3301.05,False
7994-XIRTR,1,True,False,False,54,True,False,0,False,False,True,True,False,True,1,False,0,65.25,3529.95,False
3259-FDWOY,1,False,True,True,71,True,True,1,False,True,True,False,True,True,2,True,0,106.0,7723.7,True
2101-RANCD,0,False,False,False,55,True,True,1,False,False,False,False,False,False,0,True,2,73.1,4144.9,False
7921-BEPCI,0,False,False,False,72,True,True,0,True,True,False,False,False,False,2,False,0,59.75,4265.0,False
0807-ZABDG,0,False,False,True,3,True,False,0,True,False,False,True,False,False,0,True,3,55.1,154.65,True
8510-TMWYB,0,False,True,True,54,True,True,0,False,True,True,False,False,False,2,True,0,59.8,3246.45,False
3258-ZKPAI,1,False,True,True,72,True,True,1,True,True,True,True,True,True,2,True,0,116.6,8337.45,False
1428-IEDPR,1,False,False,False,52,True,True,1,True,False,True,True,True,True,2,True,2,109.3,5731.4,False
5298-GSTLM,0,True,False,False,60,True,True,1,True,False,False,False,True,True,1,True,0,101.4,6176.6,False
4450-YOOHP,0,False,False,False,39,False,False,0,False,False,True,False,True,True,0,True,1,50.65,1905.4,False
6728-CZFEI,0,False,False,False,15,True,False,0,False,False,False,False,True,False,1,False,3,56.15,931.9,False
5748-RNCJT,1,False,False,False,69,True,True,1,False,False,True,True,True,True,2,True,0,106.5,7348.8,True
3653-NCRDJ,1,False,True,True,43,True,False,2,False,False,False,False,False,False,1,True,3,19.2,776.25,False
6121-TNHBO,0,True,False,False,63,True,True,0,True,True,True,True,True,False,1,False,0,83.0,5243.05,False
5119-NZPTV,1,True,True,False,2,True,False,1,False,False,False,False,False,False,0,False,2,70.1,141.65,False
6519-ZHPXP,0,False,True,True,72,True,False,1,True,True,True,True,True,True,2,True,0,108.3,7679.65,False
7739-LAXOG,0,False,True,True,32,True,True,1,False,False,True,False,False,True,0,True,0,91.05,2954.5,True
3472-QPRCH,1,False,True,True,40,True,True,2,False,False,False,False,False,False,2,False,1,25.25,1006.9,False
8224-UAXBZ,0,False,True,False,58,False,False,0,True,True,False,False,True,False,1,True,2,45.35,2540.1,False
9610-WCESF,1,False,False,False,67,False,False,0,True,False,False,True,True,False,2,False,2,43.9,3097.2,False
9776-CLUJA,0,True,True,False,51,True,True,1,True,False,False,False,False,False,0,True,2,77.5,3807.35,True
2486-WYVVE,1,False,True,False,31,True,True,0,False,False,True,True,True,True,1,True,3,79.3,2484.0,False
3865-ZYKAD,1,True,True,False,69,True,True,1,True,True,False,False,False,False,0,True,1,84.9,5785.65,False
1422-DGUBX,1,False,True,False,32,True,True,1,False,False,False,True,False,False,1,True,2,79.25,2619.15,False
2999-AANRQ,0,False,False,False,21,True,False,0,True,True,False,True,True,False,2,False,1,71.05,1524.85,False
8668-KNZTI,1,False,False,False,52,True,False,0,True,False,True,False,False,False,1,False,2,53.75,2790.65,False
0480-KYJVA,0,False,True,True,72,True,True,2,False,False,False,False,False,False,2,False,1,24.25,1784.5,False
6034-ZRYCV,0,False,True,False,72,False,False,0,False,True,True,False,True,True,2,True,2,54.2,3937.45,True
9746-YKGXB,1,False,True,True,52,False,False,0,True,False,True,False,False,True,1,False,0,44.25,2276.1,False
3926-YZVVX,0,False,False,False,41,True,False,0,False,False,False,True,False,False,1,False,0,50.05,2029.05,False
6000-UKLWI,1,False,False,False,41,True,False,2,False,False,False,False,False,False,2,False,3,20.15,802.35,False
2079-FBMZK,0,False,False,False,6,True,False,1,False,False,False,False,False,False,0,True,3,69.25,418.4,True
6332-FBZRI,1,False,True,True,67,True,True,0,True,True,True,True,False,False,1,True,1,69.35,4653.25,False
2096-XOTMO,0,False,True,True,16,True,False,2,False,False,False,False,False,False,0,False,3,19.35,275.9,False
3266-FTKHB,1,False,False,False,17,True,False,2,False,False,False,False,False,False,2,False,3,19.15,343.45,False
8221-EQDGL,1,False,True,False,35,True,False,0,True,True,True,False,False,False,0,False,3,61.0,2130.45,False
2346-LOCWC,0,False,True,True,58,True,False,2,False,False,False,False,False,False,2,False,1,20.5,1191.4,False
6608-QQLVK,1,False,False,False,1,True,False,0,False,False,True,False,False,False,0,True,2,50.5,50.5,True
0298-XACET,1,False,True,True,52,False,False,0,False,True,True,True,True,False,2,False,3,50.2,2554.0,False
7560-QJAVJ,0,False,False,False,70,True,False,0,True,False,True,True,True,True,2,False,0,79.6,5589.45,False
2995-YWTCD,0,False,True,True,19,True,True,2,False,False,False,False,False,False,2,True,0,24.9,467.7,False
3551-HUAZH,1,True,False,False,1,True,True,1,False,False,False,False,False,False,0,True,2,74.4,74.4,True
9137-UIYPG,0,False,True,True,35,True,False,1,True,False,True,True,True,True,0,True,2,106.9,3756.45,False
2809-ZMYOQ,0,False,False,False,32,True,True,1,False,False,True,False,True,True,0,True,2,101.35,3334.9,False
5084-OOVCJ,0,False,True,True,17,True,False,0,True,False,False,True,False,False,0,True,1,55.35,920.5,False
0254-WWRKD,0,False,True,True,67,True,False,0,False,True,False,False,False,False,1,False,1,50.55,3431.75,False
7727-SHVZV,0,False,False,False,9,True,False,2,False,False,False,False,False,False,0,False,0,19.5,150.35,False
6302-JGYRJ,1,False,False,True,31,True,True,0,False,True,False,True,True,True,1,True,3,79.45,2587.7,True
5339-PXDVH,1,False,False,False,4,True,True,1,True,False,False,False,True,False,0,False,2,90.65,367.95,False
2205-LPVGL,1,True,True,True,58,True,True,1,True,True,False,True,False,False,1,True,0,89.85,5125.75,False
8782-NUUOL,1,False,False,False,60,True,False,0,True,False,True,True,True,True,1,False,3,79.0,4801.1,False
3685-YLCMQ,1,False,False,False,58,True,True,1,False,False,True,True,True,True,1,True,2,104.65,6219.6,True
7601-WFVZV,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,19.55,19.55,False
4609-KNNWG,0,False,True,True,27,True,False,2,False,False,False,False,False,False,2,False,3,19.9,550.1,False
4868-AADLV,1,True,True,True,66,True,True,1,True,True,True,True,True,True,1,True,2,116.25,7862.25,False
9529-OFXHY,1,False,False,False,15,True,True,1,True,False,False,False,True,False,0,True,0,87.75,1242.2,False
8634-MPHTR,1,True,True,False,47,True,True,1,False,False,True,False,True,True,0,True,2,100.05,4871.05,True
2669-QVCRG,0,False,False,False,41,True,True,1,True,False,False,False,False,False,0,True,1,81.3,3190.65,False
2478-EEWWM,1,False,True,False,59,False,False,0,False,False,False,False,True,True,0,True,2,44.3,2666.75,False
9174-IHETN,0,False,False,True,50,True,False,1,False,False,False,False,False,False,2,False,1,70.35,3533.6,False
2233-TXSIU,1,False,True,True,17,False,False,0,True,False,True,False,True,False,1,False,1,44.45,792.15,False
9644-UMGQA,1,False,True,True,6,True,False,0,True,False,False,False,False,False,0,True,2,49.15,295.65,False
3256-EZDBI,1,True,True,False,51,False,False,0,False,True,False,False,False,False,0,True,1,29.45,1459.35,False
8761-NSOBC,1,False,False,False,44,True,False,1,False,True,False,True,True,True,0,False,2,100.55,4398.15,True
0419-YAAPX,1,False,True,False,49,True,False,1,False,True,False,False,True,False,0,True,1,85.3,4297.95,False
8413-VONUO,1,False,False,False,2,True,False,1,False,True,False,False,True,True,0,False,2,95.65,167.3,True
0872-CASZJ,1,False,True,False,59,True,True,0,True,False,False,True,False,True,1,True,3,69.1,4096.9,False
4726-DLWQN,1,True,False,False,50,True,True,0,True,True,False,False,True,False,0,True,0,70.35,3454.6,False
8164-OCKUJ,0,False,True,True,59,True,False,2,False,False,False,False,False,False,2,False,3,20.6,1286.0,False
3094-JOJAI,1,False,False,False,18,True,True,1,False,False,False,False,False,False,0,False,3,74.15,1387.0,False
9494-MRNYX,1,False,False,False,10,True,True,1,False,False,False,False,False,False,0,False,2,75.05,786.3,False
2599-CZABP,1,False,True,False,14,True,False,0,False,False,False,False,False,False,1,False,2,44.6,641.25,False
7945-PRBVF,1,False,False,False,35,True,False,2,False,False,False,False,False,False,2,False,0,21.45,705.45,False
4544-RXFMG,1,False,True,True,8,True,False,0,False,False,False,False,False,False,1,True,3,43.45,345.5,False
0859-YGKFW,1,False,True,True,18,True,False,2,False,False,False,False,False,False,1,False,0,20.05,345.9,False
1150-FTQGN,0,False,True,True,60,True,True,1,True,True,False,False,True,False,1,False,0,94.15,5811.8,False
9223-UCPVT,0,False,False,False,1,True,False,1,False,False,True,False,True,True,0,False,2,94.4,94.4,True
7196-LIWRH,0,False,False,False,6,True,False,2,False,False,False,False,False,False,2,False,3,19.55,124.45,False
5448-VWNAM,0,False,False,True,19,True,True,0,True,True,False,True,True,False,0,True,3,75.9,1375.6,False
1177-XZBJL,1,False,True,True,53,True,True,0,True,True,False,True,False,False,1,False,0,64.15,3491.55,False
3518-FSTWG,1,True,True,False,72,True,True,1,True,True,True,False,True,True,2,True,0,109.55,7920.7,False
9330-VOFSZ,0,False,True,False,60,True,True,1,False,True,True,True,True,True,2,True,1,110.8,6640.7,False
4351-QLCSU,0,False,False,False,1,True,False,0,False,False,False,False,True,False,0,True,1,55.0,55.0,True
0939-EREMR,0,False,False,True,13,True,False,0,False,False,True,True,False,False,0,False,3,53.45,718.1,False
9389-ACWBI,0,False,True,True,5,True,False,1,False,False,False,False,False,False,0,False,1,69.95,320.4,False
5419-JPRRN,1,False,False,False,1,True,True,1,False,False,True,False,True,True,0,True,2,101.45,101.45,True
3644-QXEHN,1,False,True,True,13,True,False,1,False,False,True,False,True,True,0,False,2,97.0,1334.45,False
2911-IJORQ,1,False,False,False,37,True,True,0,True,True,True,True,True,True,1,True,0,90.6,3358.65,False
5921-NGYRH,1,False,True,False,64,True,False,1,True,False,False,False,False,False,0,True,3,73.55,4764.0,False
2100-BDNSN,0,False,True,False,5,True,True,0,False,False,True,True,True,False,0,False,0,67.95,350.3,True
5998-DZLYR,0,False,True,False,61,True,True,1,False,True,False,True,False,True,2,True,0,94.35,5703.0,False
0488-GSLFR,0,False,False,False,1,True,False,1,False,False,False,False,False,False,0,True,2,69.5,69.5,True
9318-NKNFC,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,True,3,18.85,18.85,True
3985-HOYPM,1,False,False,False,26,True,False,2,False,False,False,False,False,False,1,False,3,19.4,525.55,False
9728-FTTVZ,0,False,False,False,1,True,False,1,False,False,False,False,False,False,0,True,2,69.2,69.2,True
9548-LERKT,1,False,True,False,24,True,False,2,False,False,False,False,False,False,2,False,3,19.75,483.15,False
6576-FBXOJ,1,False,True,False,17,False,False,0,False,False,True,True,True,True,1,False,2,54.6,934.8,False
4310-KEDTB,0,False,False,True,26,False,False,0,False,False,True,False,False,False,0,True,3,29.8,786.5,False
7254-IQWOZ,1,False,False,False,1,True,False,1,False,False,False,False,False,False,0,True,2,69.65,69.65,True
2474-BRUCM,1,True,True,False,40,True,True,1,True,False,False,False,True,True,0,False,2,101.85,4086.3,True
4062-HBMOS,1,False,False,False,52,True,True,1,False,True,True,False,True,True,0,True,2,103.05,5364.8,False
0742-NXBGR,0,False,False,False,1,True,False,1,False,True,True,False,False,False,0,True,2,82.3,82.3,True
2676-ISHSF,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,20.3,20.3,False
9236-NDUCW,0,False,False,False,21,False,False,0,True,False,False,True,False,False,2,False,3,35.1,770.4,False
4753-PADAS,0,False,True,False,67,True,True,1,False,True,True,False,True,True,1,True,0,105.7,6816.95,False
6103-QCKFX,0,False,True,True,44,True,False,0,True,False,False,True,False,False,0,False,0,56.25,2419.55,False
7781-EWARA,1,False,True,True,70,False,False,0,False,True,True,True,True,True,1,False,2,60.35,4138.7,False
6110-OHIHY,1,False,False,False,3,True,False,1,False,False,False,False,True,False,0,False,2,79.25,267.6,True
7018-FPXHH,1,False,True,True,56,True,False,0,True,True,True,False,False,False,2,True,0,59.8,3457.45,False
5889-LFOLL,0,False,False,False,13,True,True,1,False,False,False,False,False,True,0,True,2,84.6,1115.2,True
5708-EVONK,0,False,True,True,58,True,True,1,True,True,False,False,False,True,0,True,0,93.4,5435.6,True
8708-XPXHZ,0,False,True,True,42,True,True,1,False,False,False,False,True,True,0,True,2,94.2,4186.3,True
0616-ATFGB,1,True,True,False,1,False,False,0,False,False,False,False,False,False,0,False,2,25.05,25.05,True
0572-ZJKLT,0,False,True,True,46,True,True,1,True,False,True,True,False,True,2,False,3,99.65,4630.2,False
5135-RDDQL,0,False,True,True,63,True,False,0,True,False,False,False,False,False,2,True,0,50.65,3221.25,False
1353-LJWEM,1,False,False,False,11,True,False,0,False,True,True,True,False,False,0,True,2,60.9,688.5,False
1794-SWWKL,1,False,True,True,15,True,True,0,False,False,True,True,False,False,0,True,0,59.65,867.1,False
6166-YIPFO,1,False,True,False,72,False,False,0,True,True,True,True,True,True,2,True,2,64.7,4746.05,False
7016-BPGEU,0,False,False,False,29,False,False,0,False,False,False,False,False,False,0,True,1,25.1,712.85,True
6876-ADESB,1,False,False,True,1,True,False,0,False,False,True,False,False,False,0,False,2,48.95,48.95,True
9332-GYWLO,0,False,True,True,6,True,False,0,False,False,False,False,True,False,0,False,2,54.85,355.1,False
1963-SVUCV,1,False,False,False,1,True,False,0,False,False,False,False,False,False,0,False,2,45.3,45.3,True
